date,event_name,event_date,N,mean_tone,F1_raw,F2_raw,F3_raw,F4_raw,F5_raw,F1_z,F2_z,F3_z,F4_z,F5_z,GPR,GPR_zscore
2024-01-04,israel_iran,2024-04-01,7033,-5.2506982542589,5.2506982542589,6.009545853524422,5.117279016930531,0.7889027943739466,6.009545853524422,1.7017331163764156,1.9918191432752297,2.705715527571189,1.4976117425204083,4.192054422238371,180.69,1.2623550269414365
2024-01-05,israel_iran,2024-04-01,4916,-4.873109417367249,4.873109417367249,5.50673456586392,3.737888122323164,0.7851474016793477,5.744908333703105,1.1275880182675928,1.2562759296881962,1.0924143998418443,1.3833733698806243,3.3671948679664423,167.49,1.0461158812100357
2024-01-06,israel_iran,2024-04-01,3788,-4.68856063718251,4.68856063718251,5.173515439706386,2.981501701975364,0.7801094127497977,5.534062247357452,0.8469712013688594,0.7688225393258361,0.2077637401072727,1.2301186496707293,2.710000041924825,131.24,0.45227731812190797
2024-01-07,israel_iran,2024-04-01,3674,-4.723747116910406,4.723747116910406,5.237395017119806,2.9365054534088584,0.7794654666471178,5.4477966962560735,0.9004742260392469,0.8622695060235565,0.1551372519669431,1.2105299246503909,2.441115402745352,89.05,-0.23886886054535042
2024-01-08,israel_iran,2024-04-01,5203,-4.79064579000084,4.79064579000084,5.379674671971994,3.822142527755089,0.7674778952071853,5.431161687517805,1.0021974272362115,1.0704049181082067,1.1909562474289868,0.8458701501424939,2.3892650608043344,106.63,0.049122365360560895
2024-01-09,israel_iran,2024-04-01,4900,-4.646967754522365,4.646967754522365,5.16200427278042,3.556319638743912,0.7672901352085015,5.373718032665932,0.7837268801327673,0.751983297803918,0.8800564377415558,0.8401585246373008,2.2102165737687134,241.27,2.2547616518208518
2024-01-10,israel_iran,2024-04-01,5531,-4.479111618739233,4.479111618739233,4.8793505103311965,3.726176570745854,0.7567548238590791,5.278957713562072,0.5284921694333393,0.3385000251198238,1.0787168617175895,0.5196762417744664,1.914854243319681,118.1,0.23702107759837676
2024-01-11,israel_iran,2024-04-01,6081,-4.834972131163886,4.834972131163886,5.251960363223203,4.286404687129887,0.7741626203594781,5.274217450874322,1.0695981261164187,0.8835765883083391,1.7339456699411733,1.0492182910813803,1.9000791238642487,165.31,1.0104036586574254
2024-01-12,israel_iran,2024-04-01,8537,-4.9552767771348085,4.9552767771348085,5.35873316561861,5.4487968076201465,0.7890494712481685,5.288014143911985,1.2525281177245735,1.039770397248123,3.0934504529449978,1.5020736267433543,1.9430826030275867,210.59,1.752169455529989
2024-01-13,israel_iran,2024-04-01,5850,-4.91357403440628,4.91357403440628,5.356700399195596,4.245107379982929,0.781273189434368,5.298559818969043,1.1891167480654952,1.0367967417555966,1.6856453712710575,1.2655205278158927,1.9759528507269104,160.03,0.9239080003648651
2024-01-14,israel_iran,2024-04-01,4703,-4.910577820160537,4.910577820160537,5.570805012652737,3.651324457146103,0.78542483191653,5.338234753051733,1.184560835511939,1.3500021118235963,0.9911716997511716,1.3918127479681297,2.0996172822304726,107.43,0.062227768132161146
2024-01-15,israel_iran,2024-04-01,5462,-4.676329544808608,4.676329544808608,5.215147748817427,3.857177715294358,0.7717998137799449,5.3210814544571,0.82837313637096,0.8297248364382664,1.2319325274582962,0.9773421384498158,2.0461514613498366,106.4,0.045354562063726046
