date,N,mean_tone,sum_tone_x_polarity,sum_polarity,mean_pos,mean_neg,relative_N,coverage_scaled,F1_raw,F2_raw,F3_raw,F4_raw,F5_raw,F1_z,F2_z,F3_z,F4_z,F5_z,event_name,event_date
2019-01-22,559,-3.980229338642123,-21073.41338339102,4443.351285765761,1.98426036266978,5.964489701311903,0.425121895922836,0.3542573510606727,3.980229338642123,4.74268452528152,1.4100255021213317,0.7503682532853694,4.146708697008206,0.7223133482694725,1.1758189797802063,-0.5070411556222214,0.5295467896088625,1.0730976491326811,hormuz_crisis,2019-06-13
2019-01-23,491,-2.162647249469867,-8498.23516819348,3593.131077934785,2.57766932631882,4.740316575788687,0.3734076044688953,0.3172949541549578,2.162647249469867,2.365133635224348,0.6861970598738872,0.6477624634974389,3.9512256492747966,-1.8123766061712951,-1.922687748480725,-0.9481605559855844,-2.0054369265804866,0.4459132204431883,hormuz_crisis,2019-06-13
2019-01-24,1058,-3.441970283677438,-30239.2057789148,8450.303549282455,2.2725420553647093,5.714512339042147,0.8046135346804303,0.5903464606501212,3.441970283677438,3.578475684637686,2.031954974631869,0.7154718193786039,3.91071963188032,-0.0283101463354353,-0.3414183340124899,-0.1280215703592746,-0.3326062320633519,0.3159544149477493,hormuz_crisis,2019-06-13
2019-01-25,873,-3.542367287194718,-24680.662900953685,6677.419019192847,2.0532258748406984,5.595593162035415,0.6639202417542681,0.5091764096121991,3.542367287194718,3.696138108154404,1.8036898568215125,0.7315630210439303,3.887601859263579,0.1116974372489155,-0.1880765853859144,-0.2671321192342731,0.064943791963846,0.241783753198209,hormuz_crisis,2019-06-13
2019-01-26,339,-2.6313080957836608,-6704.911526407864,2329.015002191167,2.1194713240715424,4.750779419855204,0.2578109529836161,0.2293728711380203,2.6313080957836608,2.8788614586423007,0.6035506927786152,0.691500149984316,3.779760073085694,-1.1588105602315124,-1.2531798426722007,-0.9985273470197696,-0.9248514814785336,-0.1042139680214385,hormuz_crisis,2019-06-13
2019-01-27,252,-3.6025834704319903,-8953.901712449797,2014.0215474835932,2.19478276375939,5.797366234191378,0.1916470800940155,0.1753364510580418,3.6025834704319903,4.445782481144352,0.6316642003459093,0.7253826518597007,3.850474329292342,0.1956712812120171,0.788885944933025,-0.9813942628849572,-0.0877487147108933,0.1226644283070891,hormuz_crisis,2019-06-13
2019-01-28,424,-2.7680574654675767,-9634.833698136132,3102.6698184624047,2.27478001545301,5.0428374809205865,0.322453817301042,0.2794889633852178,2.7680574654675767,3.105336455978704,0.7736415116142464,0.6891365233861532,3.771845521939385,-0.9681081673773984,-0.9580297762890384,-0.8948696905464728,-0.9832473570902192,-0.129606877005552,hormuz_crisis,2019-06-13
2019-01-29,688,-3.318888449362221,-20259.80474815221,5392.478594290868,2.259508242100043,5.578396691462265,0.5232269488281059,0.4208310771438005,3.318888449362221,3.757048710328068,1.3966914010652216,0.7117203817534563,3.7757333201545418,-0.1999526217270135,-0.1086957774096094,-0.5151672947996108,-0.4252894355327131,-0.1171333324670072,hormuz_crisis,2019-06-13
2019-01-30,728,-3.148224232031239,-21757.05894006001,6092.357870625386,2.610199608315002,5.75842384034624,0.5536471202716005,0.440605147826964,3.148224232031239,3.5712050083207987,1.3871238031465545,0.6880968985726601,3.7532069005000017,-0.4379506080783968,-0.3508937313977133,-0.5209980314914379,-1.008932379140128,-0.18940670760243,hormuz_crisis,2019-06-13
2019-01-31,951,-2.212382978264956,-16632.703253127333,6860.979302669891,2.501053149495225,4.713436127760182,0.7232395760690824,0.5442059937701642,2.212382978264956,2.424246236489135,1.2039920772868755,0.653329147306364,3.603936529144317,-1.7430181695401816,-1.8456501576094129,-0.6326031472670807,-1.8679061611337595,-0.668323184834044,hormuz_crisis,2019-06-13
2019-02-01,710,-2.6039405013634136,-16593.92321682274,5785.652889048467,2.7724331923101717,5.376373693673584,0.5399580431220279,0.4317551713284376,2.6039405013634136,2.868115930050523,1.1242647772952183,0.659774341065947,3.5278560128299845,-1.1969757507158665,-1.267183787983985,-0.6811909848155907,-1.7086708854051966,-0.9124185972612094,hormuz_crisis,2019-06-13
2019-02-02,270,-2.7928149739097314,-6603.339600567801,2120.1393637124684,2.529776519920076,5.322591493829807,0.205336157243588,0.1867584967049731,2.7928149739097314,3.114578085567464,0.5215819261025201,0.6778326594614118,3.4877302656210003,-0.933582844796843,-0.94598576428466,-1.048481191182642,-1.26252117817249,-1.0411573504718017,hormuz_crisis,2019-06-13
2019-02-03,350,-2.730733479048228,-7836.823011380839,2697.004975336174,2.4874975109561346,5.218230990004363,0.2661765001305771,0.236001729589509,2.730733479048228,2.905750298218861,0.6444578241033591,0.6771885343941102,3.43411700516712,-1.0201579394346765,-1.2181373749414277,-0.9735975042734306,-1.278434963936176,-1.2131692078570235,hormuz_crisis,2019-06-13
2019-02-04,653,-3.2499396941030407,-16924.40966718501,4813.894568221162,2.061013742704346,5.310953436807388,0.4966092988150482,0.4032020819383161,3.2499396941030407,3.515741657266694,1.3103824508363202,0.7204255400875438,3.440202296741976,-0.2961043820066439,-0.4231754929077295,-0.5677661568348622,-0.2102193632748849,-1.1936452636376256,hormuz_crisis,2019-06-13
2019-02-05,695,-3.0721534736944536,-16577.12885363876,4928.705943435734,2.009754877135317,5.081908350829771,0.5285504788307175,0.4243198868807784,3.0721534736944536,3.363383623183465,1.303575814438421,0.7166031701547672,3.424759645874596,-0.5440342827204326,-0.621733763809827,-0.5719142935908731,-0.3046550238440151,-1.243191197538337,hormuz_crisis,2019-06-13
2019-02-06,1038,-2.2265689374513262,-21660.4253051221,9367.86446673349,3.399174330278908,5.625743267730233,0.7894034489586831,0.5818822955681302,2.2265689374513262,2.312205239736452,1.2956010445648702,0.6233567461016207,3.3054996333111237,-1.7232352896042469,-1.9916658680327144,-0.5767743204968813,-2.6084057873844397,-1.6258229587697728,hormuz_crisis,2019-06-13
2019-02-07,613,-3.746481867706005,-20416.344550137208,4937.158185067514,2.153804894097661,5.900286761803668,0.4661891273715536,0.3826666042646131,3.746481867706005,4.135242134207215,1.4336534942540022,0.7325825200263841,3.386425998903392,0.396343275177735,0.3841790011594405,-0.4926416582924509,0.0901315842369091,-1.3661802073475502,hormuz_crisis,2019-06-13
2019-02-08,370,-2.7176895902060965,-8349.276662942715,2834.6091061548614,2.4717080510521696,5.1893976412582665,0.2813865858523244,0.2479427618148802,2.7176895902060965,2.945477259920499,0.6738314627512496,0.6773692792760895,3.333951941180797,-1.0383481572036295,-1.1663638214748473,-0.9556964643162053,-1.2739694719444568,-1.534537066396768,hormuz_crisis,2019-06-13
2019-02-09,197,-2.693961829936276,-4659.627197754412,1496.0053161167527,2.449986892434787,5.143948722371063,0.1498193443592105,0.1396048381733838,2.693961829936276,3.114712994369307,0.3760901053135267,0.6773758671777435,3.31105825124544,-1.071437455318733,-0.9458099464580216,-1.1371475947090657,-1.2738067109204327,-1.6079887851477623,hormuz_crisis,2019-06-13
2019-02-10,194,-3.017842792074493,-5181.294796567632,1549.05938285511,2.4834996937955114,5.501342485870004,0.1475378315009484,0.1376186310373874,3.017842792074493,3.344800627990037,0.4153113937313388,0.6889732272830539,3.309507539936169,-0.619772671616879,-0.6459517672514657,-1.1132451473630836,-0.9872817586881156,-1.6129640604866935,hormuz_crisis,2019-06-13
2019-02-11,722,-2.6489697204492204,-16240.698817376648,5467.263563756656,2.461708743484985,5.110678463934205,0.5490840945550762,0.4376638495383015,2.6489697204492204,2.970535191505816,1.1593582851622044,0.6749098169368466,3.2730836836253294,-1.134180727617303,-1.1337074564993996,-0.6598041115685737,-1.3347330701141875,-1.7298257309786351,hormuz_crisis,2019-06-13
2019-02-12,874,-3.4575035725800207,-22017.80155521753,6022.077142454735,1.7163724370822628,5.173876009662283,0.6646807460403554,0.5096333609272465,3.4575035725800207,3.656180589251399,1.762059166111918,0.7508983238633141,3.306845576117956,-0.0066483619377176,-0.2401506089886639,-0.2925029174105776,0.5426427395186896,-1.6215046591517768,hormuz_crisis,2019-06-13
2019-02-13,834,-3.193294353322939,-22374.749062554933,6301.280141660202,2.1810987116240232,5.374393064946963,0.6342605745968609,0.491190454101278,3.193294353322939,3.5508259527499506,1.5685157034877415,0.7113227336984937,3.3330803951483605,-0.3750985452395047,-0.3774524229764907,-0.4104532094879918,-0.4351137480416651,-1.5373333196103756,hormuz_crisis,2019-06-13
2019-02-14,1026,-3.327375005366334,-29710.140664578958,8105.020605505183,2.286127607212146,5.61350261257848,0.7802773975256347,0.5767691934685352,3.327375005366334,3.6656465307933823,1.9191273982125037,0.7106032126054708,3.368646616998827,-0.1881177844563518,-0.2278142658719639,-0.1967815553911254,-0.4528902717450339,-1.4232232686848891,hormuz_crisis,2019-06-13
2019-02-15,974,-3.6134357898935514,-29596.84549633624,7760.698729042001,2.1772136908037387,5.790649480697289,0.7407311746490918,0.5543052402762781,3.6134357898935514,3.813683088299672,2.0029463937398475,0.7267506175820055,3.413375032242017,0.2108052689892215,-0.0348878930317193,-0.1457001348665619,-0.05395168593196,-1.279717394974839,hormuz_crisis,2019-06-13
2019-02-16,334,-3.5093972168979337,-11127.376328315491,2671.805802011418,2.245010675999263,5.754407892897197,0.2540084315531793,0.226345165914743,3.5093972168979337,4.164739937288279,0.7943350953195004,0.7193532684077353,3.483871073642534,0.0657193730523637,0.4226215605586191,-0.8822584960939756,-0.2367109604183171,-1.0535391152554072,hormuz_crisis,2019-06-13
2019-02-17,377,-2.6238544596616045,-9030.10338017475,3227.456345482456,2.968518851710916,5.592373311372518,0.2867101158549359,0.2520886630376497,2.6238544596616045,2.797901013537919,0.6614439627414688,0.653246554779435,3.4061532489855213,-1.1692049499623425,-1.3586903009038198,-0.9632457208214472,-1.8699466961881324,-1.3028876394454567,hormuz_crisis,2019-06-13
2019-02-18,745,-2.479415607331134,-15998.921944902224,5740.026741601786,2.6126591370067724,5.092074744337906,0.5665756931350856,0.4488921501502319,2.479415607331134,2.7872556462058635,1.1129902030909158,0.6609020925002027,3.332180487170727,-1.3706306298334097,-1.3725637125902423,-0.6880619961244472,-1.6808086027050086,-1.54022056879832,hormuz_crisis,2019-06-13
2019-02-19,636,-1.7305274139489295,-8761.710834194248,4565.869314511268,2.7242561943708727,4.4547836083198025,0.483680725951563,0.394525977360856,1.7305274139489295,1.918957865558643,0.6827380193379562,0.6205263838557028,3.1752642092489265,-2.414984770465169,-2.5041594764162487,-0.9502685829682004,-2.6783328569888782,-2.0436680403902323,hormuz_crisis,2019-06-13
2019-02-20,1097,-3.06499654328188,-26179.44313272704,7844.285136161852,2.042836794977953,5.107833338259834,0.8342732018378375,0.6066483277552656,3.06499654328188,3.337390556092972,1.859375027557622,0.7143153359176188,3.196846127711265,-0.5540149046298634,-0.6556088297883705,-0.2331961646757937,-0.3611783696366702,-1.9744249865409569,hormuz_crisis,2019-06-13
2019-02-21,785,-2.024601830832331,-11934.275858069488,5335.135651089463,2.385874658526169,4.4104764893585,0.5969958645785801,0.4681242797358345,2.024601830832331,2.236920790501821,0.9477652738102368,0.6489477064073181,3.09344486407986,-2.0048863904399563,-2.089779171711069,-0.7887542561620218,-1.9761542566406844,-2.306175812039012,hormuz_crisis,2019-06-13
2019-02-22,505,-2.4416573794477068,-9575.042984122483,3499.396342760194,2.24392016449416,4.685577543941867,0.3840546644741184,0.3250173538678717,2.4416573794477068,2.7361984886141952,0.7935810205200556,0.6761785256437283,3.0524189649877456,-1.4232859687497357,-1.4391031700568535,-0.882718048391102,-1.3033882900663951,-2.437802596979725,hormuz_crisis,2019-06-13
2019-02-23,465,-2.188877716999339,-7752.296317730425,3246.246831156868,2.396149131991588,4.585026848990924,0.3536344930306239,0.3027931919850316,2.188877716999339,2.3880797489967,0.6627772707951386,0.656769985670185,2.983274703955158,-1.775797184012973,-1.892783577676893,-0.962433169096748,-1.7828966383733618,-2.6596438479511204,hormuz_crisis,2019-06-13
2019-02-24,443,-2.740616560791572,-9957.8579650359,3253.649639516037,2.301982509125701,5.042599069917273,0.3369033987367019,0.2903560432557106,2.740616560791572,3.060519437648203,0.7957545806725145,0.686574043143019,2.983349069386974,-1.0063755919066049,-1.016436867980906,-0.8813934257386273,-1.0465561206875562,-2.6594052551861287,hormuz_crisis,2019-06-13
2019-02-25,715,-2.933186144462503,-17417.11474125778,5363.103947730072,2.2838292688387285,5.217015413301232,0.5437605645524647,0.434221364805529,2.933186144462503,3.2475810484019347,1.2736520908771756,0.6955237222446844,3.010557812308725,-0.7378297076963144,-0.7726516931004523,-0.5901505692378906,-0.825444906254794,-2.5721091950796278,hormuz_crisis,2019-06-13
2019-02-26,691,-2.987740840068919,-17165.45706282066,5274.558900613909,2.322742387935083,5.310483228004002,0.525508461686368,0.4223277719873702,2.987740840068919,3.2543872172557906,1.2618059322619803,0.6957063101757506,3.0321648073278946,-0.6617510316657147,-0.7637816579413541,-0.5973699185753097,-0.8209338798011979,-2.502785686039214,hormuz_crisis,2019-06-13
2019-02-27,408,-2.5588631758701017,-10049.506211478112,3258.1935845444896,2.713452706849862,5.2723158827199645,0.3102857487236442,0.2702452422231081,2.5588631758701017,3.0843797186111885,0.6915205987788074,0.66021395731478,3.034697808331216,-1.259837860098221,-0.9853413228082724,-0.9449162564354616,-1.697809704623222,-2.494658849438506,hormuz_crisis,2019-06-13
2019-02-28,288,-2.5880134299810558,-6144.352160476881,2052.697129962748,2.269703580083688,4.857717010064743,0.2190252343931606,0.1980515511816422,2.5880134299810558,2.9933067430110296,0.5125600742866704,0.6815532980864231,3.033701335480428,-1.219186680322303,-1.1040307812926082,-1.053979336365799,-1.170598896323458,-2.497855915695005,hormuz_crisis,2019-06-13
2019-03-01,459,-2.9106522977762515,-12085.162724181788,3714.12539812938,2.59056208436828,5.50121438214453,0.3490714673140997,0.2994165538164781,2.9106522977762515,3.2538380988074564,0.8714974803581785,0.6798524903537412,3.0578451604796437,-0.7692540462011911,-0.7644972881362285,-0.8352337827334683,-1.212619136269261,-2.4203932852311967,hormuz_crisis,2019-06-13
2019-03-02,263,-3.280360044287077,-7861.15946948954,2112.7171970288937,2.3763925957821144,5.656752640069191,0.2000126272409765,0.1823320794394052,3.280360044287077,3.72087635796436,0.5981148681848021,0.7041765677064498,3.1274965592773007,-0.2536820031323212,-0.1558368407806145,-1.0018400763149298,-0.6116672784073417,-2.19692494222732,hormuz_crisis,2019-06-13
2019-03-03,371,-5.1122031595558415,-19139.22162082173,3344.014782225428,1.9506568868331664,7.062860046389008,0.2821470901384117,0.2485360868142904,5.1122031595558415,5.723426141102361,1.2705669682756606,0.7835853750223287,3.4026501176159414,2.3008955150130928,2.4539554470224694,-0.5920307211531735,1.350210641774603,-1.3141270255309987,hormuz_crisis,2019-06-13
2019-03-04,818,-5.013642892849523,-43540.27117563693,7356.942576679547,1.9900872190272865,7.003730111876806,0.6220925060194631,0.48371698613814,5.013642892849523,5.918256221497956,2.425184229702077,0.778727191602052,3.6674786021628094,2.163449333398661,2.70786476080328,0.11162230528523,1.2301841219640086,-0.4644558969749011,hormuz_crisis,2019-06-13
2019-03-05,377,-2.5081928626555445,-7446.722057179018,2547.99444527087,2.125206546485053,4.633399409140598,0.2867101158549359,0.2520886630376497,2.5081928626555445,2.9225817469893967,0.6322869853874117,0.6855554887445245,3.5905545905817178,-1.3304996115857672,-1.1962020475084862,-0.9810147218942636,-1.0717205760226107,-0.7112575650243262,hormuz_crisis,2019-06-13
2019-03-06,429,-2.9953030397661906,-11009.584149385291,3297.8950256694534,2.346048976235148,5.34135201600134,0.3262563387314788,0.2823601903740152,2.9953030397661906,3.3383670685971607,0.8457543365362481,0.694818966955877,3.571002811734621,-0.6512052457447725,-0.6543362048459922,-0.8509223071176976,-0.8428566252690683,-0.7739871540514163,hormuz_crisis,2019-06-13
2019-03-07,539,-2.835482060452561,-11931.430854664528,3773.883979793693,2.0830789881352154,4.918561048587778,0.4099118102010888,0.3435271564773224,2.835482060452561,3.161578606694948,0.9740650894697276,0.7024869920176349,3.5246833394748616,-0.8740819087512987,-0.8847330560653309,-0.7727264818494236,-0.653410018921961,-0.922597747569756,hormuz_crisis,2019-06-13
2019-03-08,687,-2.6287079662987227,-15544.472325362216,5792.25702692471,2.901262484772552,5.529970451071275,0.5224664445420185,0.4203316806493612,2.6287079662987227,2.68366411454211,1.1049292374107065,0.6558910770406579,3.439135555250848,-1.162436543412673,-1.507567787242574,-0.6929745529399308,-1.804610998435055,-1.197067778584216,hormuz_crisis,2019-06-13
2019-03-09,188,-2.919559874591661,-4806.1288982481055,1365.2756400685475,2.1712722969290312,5.090832171520692,0.1429748057844242,0.1336343423863852,2.919559874591661,3.5202626906950454,0.390153463898734,0.7010133486288799,3.449487914879435,-0.7568320787935402,-0.4172835254402737,-1.1285770275081697,-0.6898179253538009,-1.1638534470371749,hormuz_crisis,2019-06-13
2019-03-10,399,-3.0712472813486773,-9734.56408446199,2688.2620831180884,1.8331258369172507,4.904373118265928,0.3034412101488579,0.2650078518391077,3.0712472813486773,3.6211365497410752,0.8139046444969127,0.7279219115118346,3.46817884205316,-0.5452980037096048,-0.2858212159406641,-0.8703323167748568,-0.0250136401830311,-1.10388579962707,hormuz_crisis,2019-06-13
2019-03-11,481,-2.738440906061701,-10571.39278957752,3304.8424704096888,2.066166730347204,4.804607636408905,0.3658025616080217,0.3117422130797907,2.738440906061701,3.198758453460272,0.8536876284439021,0.6992818247177136,3.442497164968478,-1.0094096282898777,-0.8362789910693564,-0.8460875579354935,-0.7325970407241044,-1.186282448118609,hormuz_crisis,2019-06-13
2019-03-12,821,-3.7323483777309088,-25284.27899684381,6203.534442085372,1.9118614031475607,5.6442097808784695,0.6243740188777253,0.4851225224135739,3.7323483777309088,4.075786026964377,1.8106462595310289,0.7469767877267559,3.508143320010785,0.3766335656276258,0.3066937413912654,-0.2628927110916748,0.4457570738153247,-0.9756644598927436,hormuz_crisis,2019-06-13
2019-03-13,548,-2.766050314550613,-11913.636353910431,3712.657576604532,2.0044361352470763,4.77048644979769,0.4167563487758751,0.3483699972828024,2.766050314550613,3.2089240949622484,0.963608940564092,0.7041388871849623,3.4763332462783483,-0.9709072185435504,-0.8230307747124793,-0.7790987240357666,-0.6125982152344509,-1.0777233501738956,hormuz_crisis,2019-06-13
2019-03-14,599,-3.6764838211855912,-18096.16705447348,4568.815903610715,1.9754608470121413,5.651944668197734,0.4555420673663305,0.375378386133063,3.6764838211855912,3.960800224008184,1.380072563440964,0.7410048747148873,3.526409928783721,0.2987282368239126,0.1568402574535642,-0.5252952357033789,0.2982146956427531,-0.917058188299454,hormuz_crisis,2019-06-13
2019-03-15,439,-3.701515372117805,-14004.464305691616,3340.006597434364,1.953350055893676,5.6548654280114805,0.3338613815923524,0.2880780302444109,3.701515372117805,4.192945102698057,1.066325257319105,0.7432577902103454,3.5951579186728937,0.3336357224719746,0.4593795097404381,-0.7165007969443423,0.353875337276534,-0.6964883268095027,hormuz_crisis,2019-06-13
2019-03-16,260,-4.050858388607158,-9711.480529703766,2184.9781108466323,2.17645178809379,6.227310176700946,0.1977311143827144,0.1804290290781703,4.050858388607158,4.44465804096352,0.7308924459895512,0.741014584038501,3.681653777170524,0.8208083458294441,0.7874205355151213,-0.9209220547446916,0.2984545746720624,-0.418976510696295,hormuz_crisis,2019-06-13
2019-03-17,377,-3.8705138745822714,-11682.30489797366,2762.605551309452,1.7286761546312155,5.599190029213487,0.2867101158549359,0.2520886630376497,3.8705138745822714,4.228727077029273,0.9757126679121182,0.7640955618919022,3.744262836634328,0.5693108037043675,0.5060118189285985,-0.7717224057836886,0.8686943548348547,-0.2181026873858277,hormuz_crisis,2019-06-13
2019-03-18,744,-2.8867353397046047,-17546.016700062624,4847.3997901247685,1.814293479425096,4.701028819129701,0.5658151888489983,0.4484065758207928,2.8867353397046047,3.619676003577786,1.294431108977815,0.7215343468384464,3.7364011904135497,-0.8026071881176543,-0.2877246503246813,-0.5774873088992479,-0.1828251288584013,-0.2433258571220702,hormuz_crisis,2019-06-13
