date,event_name,event_date,N,mean_tone,F1_raw,F2_raw,F3_raw,F4_raw,F5_raw,F1_z,F2_z,F3_z,F4_z,F5_z,GPR,GPR_zscore
2022-12-17,israel_hamas_war,2023-10-07,191,-2.28574770412998,2.28574770412998,2.9604461791379,0.193214269802931,0.6501932108304346,2.9604461791379,-1.4860809461026507,-1.3709399581331363,-0.895297581005061,-1.5657576366576609,-2.925959235886865,74.72,-0.4736193876916365
2022-12-18,israel_hamas_war,2023-10-07,423,-4.487542833903286,4.487542833903286,4.998839275032462,0.8007346174211231,0.7363315711197245,4.033284650661354,0.4685219338003339,0.3757800322209297,-0.6533056074253794,0.09821165439401,-0.9214426818015508,49.74,-0.8828355892348483
2022-12-19,israel_hamas_war,2023-10-07,358,-3.1063212643337894,3.1063212643337894,3.739011372203856,0.4752740924269376,0.6829372622381218,3.92469672503128,-0.7576319536154404,-0.7037794436763499,-0.7829454377197874,-0.9332276485777364,-1.12433090801344,171.46,1.1111514424641011
2022-12-20,israel_hamas_war,2023-10-07,571,-3.4571836852104934,3.4571836852104934,4.31936074432202,0.8091133503704142,0.7131876516023282,4.039457998451095,-0.4461603325632369,-0.2064721030510835,-0.6499681288858616,-0.3488687314199633,-0.9099082540501962,132.74,0.4768499483186581
2022-12-21,israel_hamas_war,2023-10-07,570,-3.356239779465824,3.356239779465824,4.193153108903292,0.7842618698884082,0.699454114017721,4.076989465436564,-0.5357714168140686,-0.3146207227482393,-0.6598671533906294,-0.6141649910834036,-0.8397835811675691,169.54,1.0796984758122605
2022-12-22,israel_hamas_war,2023-10-07,573,-2.779707830621752,2.779707830621752,3.504581695094951,0.6525889739260357,0.6678605355281664,3.9548260302359566,-1.0475769850654282,-0.9046646429851064,-0.7123160698521273,-1.2244708318783075,-1.0680366077539605,159.0,0.90703479429643
2022-12-23,israel_hamas_war,2023-10-07,424,-4.036338553212214,4.036338553212214,4.822054875299743,0.7217830857766793,0.7303309639066036,4.121056371796853,0.067973683630425,0.2242916634574115,-0.6847541622510441,-0.0177044844408013,-0.757447940126386,114.93,0.18509091911591172
2022-12-24,israel_hamas_war,2023-10-07,321,-3.062966332100527,3.062966332100527,3.4919396259225906,0.4233966054869057,0.6804221468137407,4.010594470933469,-0.7961194923765325,-0.9154977619685232,-0.8036096599111768,-0.9818131430724684,-0.9638375456016246,80.79,-0.37418214416212087
2022-12-25,israel_hamas_war,2023-10-07,312,-3.062874050206036,3.062874050206036,3.486429573756197,0.4122770682146247,0.6747020307304572,3.9250276362997742,-0.7962014139205924,-0.9202193822910786,-0.8080388757890675,-1.0923109221324436,-1.1237126256408032,74.16,-0.48279316963175656
2022-12-26,israel_hamas_war,2023-10-07,310,-3.140283345125838,3.140283345125838,3.62182250729978,0.4201605483399062,0.6832046499279225,3.8784753420618014,-0.7274827448966119,-0.8041997862428154,-0.8048986699973234,-0.9280624132152404,-1.2106920236653316,64.7,-0.6377645574059272
2022-12-27,israel_hamas_war,2023-10-07,485,-3.648515254049392,3.648515254049392,4.147630412592466,0.7373855363258951,0.7211996142950865,3.91769994521029,-0.27630927312004,-0.3536295890071986,-0.6785392793818749,-0.1940984312072828,-1.1374038554782613,146.82,0.707505037098819
2022-12-28,israel_hamas_war,2023-10-07,319,-2.6446801184484583,2.6446801184484583,3.071548176662895,0.363448349446665,0.6655360581668743,3.799780965602652,-1.1674453377162963,-1.275735514772318,-0.8274886902164386,-1.2693736943654137,-1.3577264417187669,151.89,0.7905605271638342
2022-12-29,israel_hamas_war,2023-10-07,379,-2.4743968942300016,2.4743968942300016,2.969630394474875,0.3990952473952017,0.6564277218961238,3.688472888807652,-1.3186111187446292,-1.36306990963409,-0.8132895556189235,-1.445323083188241,-1.5656970621441724,116.49,0.21064645452053163
2022-12-30,israel_hamas_war,2023-10-07,348,-3.657541685662599,3.657541685662599,4.5870990981336535,0.5450887416260322,0.7181928689604641,3.804991150681189,-0.2682962254991026,0.022955643603461,-0.7551363531176043,-0.2521809380720746,-1.3479916097594458,150.23,0.7633668164127642
2022-12-31,israel_hamas_war,2023-10-07,777,-1.7722784135533278,1.7722784135533278,2.419126885601432,0.5434172980306575,0.6188688836276155,3.6304729805548055,-1.94190380651846,-1.8348020233495288,-0.7558021348250937,-2.1708622422398283,-1.6740654505961323,74.58,-0.4759128331766665
2023-01-01,israel_hamas_war,2023-10-07,247,-2.2493442197987936,2.2493442197987936,2.6728795653186426,0.2429676389016637,0.6465865227064955,3.5129332986808173,-1.5183974656325878,-1.6173587445429711,-0.8754794530565179,-1.6354294792662265,-1.89367934805803,34.63,-1.1303638840834442
2023-01-02,israel_hamas_war,2023-10-07,637,-5.300518996743648,5.300518996743648,6.021868449416292,1.3668517818340262,0.8297561278845467,3.814043510974901,1.1902264773760365,1.2524242443754257,-0.4278056543279908,1.9029313282383995,-1.331077967544022,117.05,0.2198202364606517
2023-01-03,israel_hamas_war,2023-10-07,603,-3.941668415597923,3.941668415597923,4.370972714715275,0.9683285710346804,0.7382577370137227,3.879571889412068,-0.0160679790653933,-0.1622452752576461,-0.5865483510569807,0.1354201743416851,-1.2086432088863226,198.45,1.5532949684709578
2023-01-04,israel_hamas_war,2023-10-07,580,-3.554275851172319,3.554275851172319,4.158696097897645,0.8435074492918756,0.7206171017723906,3.911843761667504,-0.3599685590240967,-0.3441472895584558,-0.6362680184119817,-0.2053510594923324,-1.1483456861143375,94.29,-0.15302847239136985
