date,event_name,event_date,N,mean_tone,F1_raw,F2_raw,F3_raw,F4_raw,F5_raw,F1_z,F2_z,F3_z,F4_z,F5_z,GPR,GPR_zscore
2019-02-02,hormuz_crisis,2019-06-13,270,-2.7928149739097314,2.7928149739097314,3.114578085567464,0.5215819261025201,0.6778326594614118,3.4877302656210003,-0.933582844796843,-0.94598576428466,-1.048481191182642,-1.26252117817249,-1.0411573504718017,75.84,-0.4552718238113963
2019-02-03,hormuz_crisis,2019-06-13,350,-2.730733479048228,2.730733479048228,2.905750298218861,0.6444578241033591,0.6771885343941102,3.43411700516712,-1.0201579394346765,-1.2181373749414277,-0.9735975042734306,-1.278434963936176,-1.2131692078570235,82.25,-0.3502647841039509
2019-02-04,hormuz_crisis,2019-06-13,653,-3.2499396941030407,3.2499396941030407,3.515741657266694,1.3103824508363202,0.7204255400875438,3.440202296741976,-0.2961043820066439,-0.4231754929077295,-0.5677661568348622,-0.2102193632748849,-1.1936452636376256,179.98,1.2507239819816414
2019-02-05,hormuz_crisis,2019-06-13,695,-3.0721534736944536,3.0721534736944536,3.363383623183465,1.303575814438421,0.7166031701547672,3.424759645874596,-0.5440342827204326,-0.621733763809827,-0.5719142935908731,-0.3046550238440151,-1.243191197538337,106.41,0.0455183795983709
2019-02-06,hormuz_crisis,2019-06-13,1038,-2.2265689374513262,2.2265689374513262,2.312205239736452,1.2956010445648702,0.6233567461016207,3.305499633311124,-1.7232352896042469,-1.9916658680327144,-0.5767743204968813,-2.60840578738444,-1.6258229587697728,103.1,-0.00870522436912439
2019-02-07,hormuz_crisis,2019-06-13,613,-3.746481867706005,3.746481867706005,4.135242134207215,1.4336534942540022,0.7325825200263841,3.386425998903392,0.396343275177735,0.3841790011594405,-0.4926416582924509,0.0901315842369091,-1.3661802073475502,92.48,-0.18267944616211504
2019-02-08,hormuz_crisis,2019-06-13,370,-2.7176895902060965,2.7176895902060965,2.945477259920499,0.6738314627512496,0.6773692792760895,3.333951941180797,-1.0383481572036295,-1.1663638214748473,-0.9556964643162053,-1.2739694719444568,-1.534537066396768,62.35,-0.6762616780475024
2019-02-09,hormuz_crisis,2019-06-13,197,-2.693961829936276,2.693961829936276,3.114712994369307,0.3760901053135267,0.6773758671777435,3.31105825124544,-1.071437455318733,-0.9458099464580216,-1.1371475947090657,-1.2738067109204327,-1.6079887851477623,30.33,-1.2008054239807948
2019-02-10,hormuz_crisis,2019-06-13,194,-3.017842792074493,3.017842792074493,3.344800627990037,0.4153113937313388,0.6889732272830539,3.309507539936169,-0.619772671616879,-0.6459517672514657,-1.1132451473630836,-0.9872817586881156,-1.6129640604866935,39.16,-1.0561545408892592
2019-02-11,hormuz_crisis,2019-06-13,722,-2.6489697204492204,2.6489697204492204,2.970535191505816,1.1593582851622044,0.6749098169368466,3.2730836836253294,-1.134180727617303,-1.1337074564993996,-0.6598041115685737,-1.3347330701141875,-1.7298257309786351,96.53,-0.11633334463088978
2019-02-12,hormuz_crisis,2019-06-13,874,-3.4575035725800207,3.4575035725800207,3.656180589251399,1.762059166111918,0.7508983238633141,3.306845576117956,-0.0066483619377176,-0.2401506089886639,-0.2925029174105776,0.5426427395186896,-1.6215046591517768,69.22,-0.5637190317463869
2019-02-13,hormuz_crisis,2019-06-13,834,-3.193294353322939,3.193294353322939,3.5508259527499506,1.5685157034877415,0.7113227336984937,3.3330803951483605,-0.3750985452395047,-0.3774524229764907,-0.4104532094879918,-0.4351137480416651,-1.5373333196103756,88.73,-0.24411102165399032
2019-02-14,hormuz_crisis,2019-06-13,1026,-3.327375005366334,3.327375005366334,3.6656465307933823,1.919127398212504,0.7106032126054708,3.368646616998827,-0.1881177844563518,-0.2278142658719639,-0.1967815553911254,-0.4528902717450339,-1.4232232686848891,76.54,-0.4438045963862462
2019-02-15,hormuz_crisis,2019-06-13,974,-3.613435789893552,3.613435789893552,3.813683088299672,2.0029463937398475,0.7267506175820055,3.413375032242017,0.2108052689892215,-0.0348878930317193,-0.1457001348665619,-0.05395168593196,-1.279717394974839,145.11,0.6794922386745241
2019-02-16,hormuz_crisis,2019-06-13,334,-3.5093972168979337,3.5093972168979337,4.164739937288279,0.7943350953195004,0.7193532684077353,3.483871073642534,0.0657193730523637,0.4226215605586191,-0.8822584960939756,-0.2367109604183171,-1.0535391152554072,61.66,-0.6875650879380075
2019-02-17,hormuz_crisis,2019-06-13,377,-2.6238544596616045,2.6238544596616045,2.797901013537919,0.6614439627414688,0.653246554779435,3.4061532489855213,-1.1692049499623425,-1.3586903009038198,-0.9632457208214472,-1.8699466961881324,-1.3028876394454567,86.23,-0.2850654053152405
2019-02-18,hormuz_crisis,2019-06-13,745,-2.479415607331134,2.479415607331134,2.7872556462058635,1.1129902030909158,0.6609020925002027,3.332180487170727,-1.3706306298334097,-1.3725637125902423,-0.6880619961244472,-1.6808086027050086,-1.54022056879832,67.15,-0.597629261417902
2019-02-19,hormuz_crisis,2019-06-13,636,-1.7305274139489295,1.7305274139489295,1.918957865558643,0.6827380193379562,0.6205263838557028,3.1752642092489265,-2.414984770465169,-2.5041594764162487,-0.9502685829682004,-2.6783328569888782,-2.0436680403902323,116.57,0.21195699479769162
2019-02-20,hormuz_crisis,2019-06-13,1097,-3.06499654328188,3.06499654328188,3.337390556092972,1.859375027557622,0.7143153359176188,3.196846127711265,-0.5540149046298634,-0.6556088297883705,-0.2331961646757937,-0.3611783696366702,-1.9744249865409569,171.34,1.1091856320483608
2019-02-21,hormuz_crisis,2019-06-13,785,-2.024601830832331,2.024601830832331,2.236920790501821,0.9477652738102368,0.6489477064073181,3.09344486407986,-2.0048863904399563,-2.089779171711069,-0.7887542561620218,-1.9761542566406844,-2.306175812039012,116.55,0.2116293597284017
2019-02-22,hormuz_crisis,2019-06-13,505,-2.4416573794477068,2.4416573794477068,2.7361984886141952,0.7935810205200556,0.6761785256437283,3.0524189649877456,-1.4232859687497357,-1.4391031700568535,-0.882718048391102,-1.3033882900663951,-2.437802596979725,69.44,-0.5601150459841969
2019-02-23,hormuz_crisis,2019-06-13,465,-2.188877716999339,2.188877716999339,2.3880797489967,0.6627772707951386,0.656769985670185,2.983274703955158,-1.775797184012973,-1.892783577676893,-0.962433169096748,-1.7828966383733618,-2.6596438479511204,46.91,-0.9291959515393836
2019-02-24,hormuz_crisis,2019-06-13,443,-2.740616560791572,2.740616560791572,3.060519437648203,0.7957545806725145,0.686574043143019,2.983349069386974,-1.0063755919066049,-1.016436867980906,-0.8813934257386273,-1.0465561206875562,-2.6594052551861287,74.98,-0.4693601317908664
2019-02-25,hormuz_crisis,2019-06-13,715,-2.933186144462503,2.933186144462503,3.2475810484019347,1.2736520908771756,0.6955237222446844,3.010557812308725,-0.7378297076963144,-0.7726516931004523,-0.5901505692378906,-0.825444906254794,-2.572109195079628,139.02,0.5797273600757186
2019-02-26,hormuz_crisis,2019-06-13,691,-2.987740840068919,2.987740840068919,3.2543872172557906,1.2618059322619803,0.6957063101757506,3.0321648073278946,-0.6617510316657147,-0.7637816579413541,-0.5973699185753097,-0.8209338798011979,-2.502785686039214,124.92,0.3487446362262674
2019-02-27,hormuz_crisis,2019-06-13,408,-2.5588631758701017,2.5588631758701017,3.0843797186111885,0.6915205987788074,0.66021395731478,3.034697808331216,-1.259837860098221,-0.9853413228082724,-0.9449162564354616,-1.697809704623222,-2.494658849438506,160.56,0.9325903297010502
2019-02-28,hormuz_crisis,2019-06-13,288,-2.588013429981056,2.588013429981056,2.9933067430110296,0.5125600742866704,0.6815532980864231,3.033701335480428,-1.219186680322303,-1.1040307812926082,-1.053979336365799,-1.170598896323458,-2.497855915695005,162.63,0.9665005593725652
2019-03-01,hormuz_crisis,2019-06-13,459,-2.9106522977762515,2.9106522977762515,3.2538380988074564,0.8714974803581785,0.6798524903537412,3.057845160479644,-0.7692540462011911,-0.7644972881362285,-0.8352337827334683,-1.212619136269261,-2.4203932852311967,184.5,1.3247695076411818
2019-03-02,hormuz_crisis,2019-06-13,263,-3.280360044287077,3.280360044287077,3.72087635796436,0.5981148681848021,0.7041765677064498,3.1274965592773007,-0.2536820031323212,-0.1558368407806145,-1.0018400763149298,-0.6116672784073417,-2.19692494222732,131.75,0.46063201238880286
2019-03-03,hormuz_crisis,2019-06-13,371,-5.1122031595558415,5.1122031595558415,5.723426141102361,1.2705669682756606,0.7835853750223287,3.4026501176159414,2.3008955150130928,2.4539554470224694,-0.5920307211531735,1.350210641774603,-1.3141270255309987,77.76,-0.42381885715955614
2019-03-04,hormuz_crisis,2019-06-13,818,-5.013642892849523,5.013642892849523,5.918256221497956,2.425184229702077,0.778727191602052,3.6674786021628094,2.163449333398661,2.70786476080328,0.11162230528523,1.2301841219640086,-0.4644558969749011,62.96,-0.6662688084341574
2019-03-05,hormuz_crisis,2019-06-13,377,-2.5081928626555445,2.5081928626555445,2.9225817469893967,0.6322869853874117,0.6855554887445245,3.5905545905817178,-1.3304996115857672,-1.1962020475084862,-0.9810147218942636,-1.0717205760226107,-0.7112575650243262,103.08,-0.009032859438414326
2019-03-06,hormuz_crisis,2019-06-13,429,-2.9953030397661906,2.9953030397661906,3.3383670685971607,0.8457543365362481,0.694818966955877,3.571002811734621,-0.6512052457447725,-0.6543362048459922,-0.8509223071176976,-0.8428566252690683,-0.7739871540514163,81.01,-0.3705781583999309
2019-03-07,hormuz_crisis,2019-06-13,539,-2.835482060452561,2.835482060452561,3.161578606694948,0.9740650894697276,0.7024869920176349,3.5246833394748616,-0.8740819087512987,-0.8847330560653309,-0.7727264818494236,-0.653410018921961,-0.922597747569756,91.1,-0.2052862659431253
2019-03-08,hormuz_crisis,2019-06-13,687,-2.6287079662987227,2.6287079662987227,2.68366411454211,1.1049292374107065,0.6558910770406579,3.439135555250848,-1.162436543412673,-1.507567787242574,-0.6929745529399308,-1.804610998435055,-1.197067778584216,55.01,-0.796503748476933
2019-03-09,hormuz_crisis,2019-06-13,188,-2.919559874591661,2.919559874591661,3.5202626906950454,0.390153463898734,0.7010133486288799,3.449487914879435,-0.7568320787935402,-0.4172835254402737,-1.1285770275081697,-0.6898179253538009,-1.1638534470371749,81.61,-0.3607491063212309
